Error for ZEO: can only convert an array of size 1 to a Python scalar
ZEUS: Equity Bond = 16.314304194740668%
ZG: Equity Bond = -3.5716278801918%
ZI: Equity Bond = 10.455687248450364%
ZIMV: Equity Bond = -13.408704773864397%
ZION: Equity Bond = 10.651926516326386%
ZM: Equity Bond = 1.1043568391566703%
ZNTL: Equity Bond = -231.2716502912587%
ZS: Equity Bond = -0.5949073914763578%
ZUMZ: Equity Bond = 10.925087422235263%
ZVSA: Equity Bond = -3158.8928086125725%
ZYME: Equity Bond = -11.77699569408338%
ZYXI: Equity Bond = 5.109972361504525%
